S30_C_1,S30_C_2,S30_C_3,S30_F_1,S30_F_2,S30_F_3,xenbase_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,xenbase_gene_symbol,xenbase_gene_name,xenbase_gene_synomyms,db_xrefs,log2_S30_C_1,log2_S30_C_2,log2_S30_C_3,log2_S30_F_1,log2_S30_F_2,log2_S30_F_3
1.1347904411769316,0,0.7698296698837414,46.86694264247658,12.358635539090468,96.12040917937972,XB-GENE-6251591,26.20843457866791,6.206127023108661,1.0862000197590778,5.713613432344807,1.1060208962630815e-8,8.00759128894471e-6,esr-5.L,bHLH-WRPW transcription factor ESR-5 L homeolog,ESR 5|Xesr5|esr5|x-esr5,NCBI_Gene:398356|UniprotKB:Q9W7B6,0.18369667519142902,-9.965784284662087,-0.37551599163679217,5.550529561250246,3.627564296568227,6.586785894012657
21.5610183823617,29.61521381934732,16.93625273744231,163.57481941883984,54.18786351755051,85.30686314669951,XB-GENE-6251800,61.8636718370402,2.046845346276619,0.45686492650713567,4.480198035610532,7.457381488575175e-6,0.00184361021385848,prickle1.L,prickle planar cell polarity protein 1 L homeolog,Prickle-b|XPk|XPk-1|prickle|prickle A|prickle B|prickle1-a|prickle1-b,NCBI_Gene:398264|UniprotKB:Q90WV2,4.430420327427234,4.888315311030964,4.082127979977067,7.3538156875479705,5.7599244852335385,6.414606821189637
1.1347904411769316,2.1153724156676654,3.849148349418707,32.16358808797413,16.16129262804138,57.672245507627835,XB-GENE-6251918,18.849406238317773,3.849995326505221,0.8608557679387917,4.472288471416691,7.738693574876064e-6,0.00186760471607009,fgfr4.S,fibroblast growth factor receptor 4 S homeolog,FGF receptor 4|XFGFR-4|XFGFR-4a|fgfr-4|fgfr4-a|fgfr4-b|xfgfr4,NCBI_Gene:398181|UniprotKB:Q9PSV8|UniprotKB:Q91743,0.18369667519142902,1.0815935192107489,1.94491403511855,5.007401307985339,4.014559954394471,5.8498303058728585
0,2.1153724156676654,2.309489009651224,45.02902332316378,6.6546499056640975,67.28428642556581,XB-GENE-6252367,20.565470179952097,4.450114145243947,1.0187944475687354,4.368019629341089,1.253782271409685e-5,0.00270390151127841,wnt5a.S,Wnt family member 5A S homeolog,LOC108704022|Xwnt-5A|wnt-5a|wnt5a-a|wnt5a-b,NCBI_Gene:378689|UniprotKB:A0A8J0U4C3,-9.965784284662087,1.0815935192107489,1.2081982270247298,5.492815319806827,2.7345795481656223,6.072219153636413
467.53366176489584,519.3239280464119,432.6442744746626,226.0640762754753,455.36818640187187,182.6287774408215,XB-GENE-6252408,380.59381740068983,-0.8184451576089103,0.21862924234892683,-3.743530137211436,1.8145282724782205e-4,0.02270624514794968,hand2.S,heart and neural crest derivatives expressed 2 S homeolog,dhand|dhand2|hand2-a|hand2-b|xhand2,NCBI_Gene:373833|UniprotKB:B0BLY7,8.868929516277907,9.020493667474229,8.757040834830441,7.820594323943797,8.830892861290456,7.512778202981628
2302.489805147994,2414.69761248464,1023.1036312754924,1129.40142171772,1718.801004205813,362.8545446521585,XB-GENE-6252582,1491.8913365806363,-0.992825753216486,0.1670705664939127,-5.942553341690262,2.806162961839119e-9,2.187943675477024e-6,xepsin.L,epidermis specific serine protease L homeolog,NA,NCBI_Gene:397795|UniprotKB:Q9PVX7,11.168979679678426,11.237627416825491,9.998737979406377,10.141343914591713,10.74718764913937,8.503251505234845
8380.42740809164,7575.14862050591,10660.60126855005,5416.348234014843,5950.207679935941,5713.156820599383,XB-GENE-6252603,7282.6483386162945,-0.6260708425824008,0.12161029106397273,-5.148173210547273,2.6303554884847984e-7,1.02543397043392e-4,anxa2.S,annexin A2 S homeolog,Lipocortin II|annexin II|annexin a2|anx2|anx2l4|anxa2-a|anxa2-b|cal1h|lip2|lpc2|lpc2d|p36|pap-i,NCBI_Gene:397754|UniprotKB:P27006|UniprotKB:A0A974D7J3,13.03280828114415,12.88705866890842,13.3800013247109,12.403105048305019,12.53872455076828,12.480072668224983
53.335150735315786,39.134389689851815,138.56934057907344,193.90048818750117,50.385206428599595,302.77928891504615,XB-GENE-6252613,129.68397742256465,1.1493310469618234,0.32126664286957335,3.577498854832634,3.468977387211314e-4,0.0365792713606665,col2a1.L,"collagen, type II, alpha 1 L homeolog",X-col II|col11a3|col2a1-a|col2a1-b|xcol2a1,NCBI_Gene:397738|UniprotKB:Q91717|UniprotKB:A0A8J0UEA6,5.737041804375803,5.290401905442116,7.114474687664967,7.599180065898588,5.654956934948333,8.242127478288182
0,1.0576862078338327,0.7698296698837414,44.110063663507376,22.81594253370548,67.28428642556581,XB-GENE-6252662,22.67296808341604,6.142671452619045,1.172692745492227,5.238091116561582,1.622459609097805e-7,8.222625298907676e-5,cdh2.L,cadherin 2 L homeolog,N-Cad|N-cadherin|cadherin-2|cdh2-a|cdh2-b,NCBI_Gene:378518|UniprotKB:P33147,-9.965784284662087,0.08227504118488388,-0.37551599163679217,5.463068643881666,4.5120335785830354,6.072219153636413
12.482694852946247,4.230744831335331,6.928467028953672,48.70486196178939,23.76660680594321,48.06020458968987,XB-GENE-6252902,24.02893001177629,2.4045781703432483,0.6466576039541058,3.71847196358632,2.004315325260933e-4,0.02418540492481526,a2ml1.L,alpha-2-macroglobulin-like 1 L homeolog,Panza,NCBI_Gene:100189580|UniprotKB:B1WBA0,3.64197309295709,2.081252637455299,2.7927443935955685,5.6060235122517215,4.570924738469862,5.586800903026244
701.3004926473437,541.5353384109223,521.9445161811766,445.6954349333557,430.6509153236909,242.7040331779338,XB-GENE-6254041,480.63845511240385,-0.6902494216508746,0.18558274046197767,-3.7193621558374033,1.997265100006259e-4,0.02418540492481526,shroom1.L,shroom family member 1 L homeolog,Xshroom1|apx,NCBI_Gene:399339|UniprotKB:Q01613,9.453890988415392,9.080914339217305,9.02775540722575,8.799917610845242,8.750378437439085,7.923060216951667
2.2695808823538632,3.173058623501498,0,73.51677277251228,20.914613989230023,114.14298590051342,XB-GENE-6254051,35.66950202801851,5.306166243128378,1.5260101773517278,3.477149970478452,5.067742708624156e-4,0.04712535788496738,hoxb7.L,homeobox B7 L homeolog,MM3|Xhox45|XlHbox2|hho.c1|hox-2.3|hox2|hox2c|hoxb7-a|hoxb7-b|xeb2,NCBI_Gene:399312|UniprotKB:Q4QR28|UniprotKB:P04476|UniprotKB:A0A974BX52,1.1830614291835004,1.6663287743778354,-9.965784284662087,6.200021155601317,4.3865084445889195,6.834711037597718
0,0,0.7698296698837414,21.136072172097283,0.9506642722377284,32.44063809804066,XB-GENE-6254098,9.216200702043237,5.0416547873881745,1.4341817090576845,3.5153528702445564,4.391700287234638e-4,0.04364144520726499,cdh2.S,cadherin 2 S homeolog,N-Cad|N-cadherin|cadherin-2|cdh2-a|cdh2-b,NCBI_Gene:495284|UniprotKB:A0A1L8FSZ9|UniprotKB:A0A974HE90,-9.965784284662087,-9.965784284662087,-0.37551599163679217,4.401703648744853,-0.07147538501230329,5.019774763278969
0,1.0576862078338327,0,91.89596596564036,20.914613989230023,22.828597180102687,XB-GENE-6254214,22.78281055713448,6.683534354848722,1.2808326615016463,5.218116742130041,1.807515304728704e-7,8.480341944719943e-5,tbx6.L,T-box 6 L homeolog,XTbx6,NA,-9.965784284662087,0.08227504118488388,-9.965784284662087,6.52194532573158,4.3865084445889195,4.5128334988479075
7.943533088238521,7.403803454836829,8.468126368721155,51.4617409407586,15.210628355803651,63.67977108133907,XB-GENE-6254242,25.69460054828297,2.2756333386717005,0.6538057953470884,3.480595239238628,5.003009190231919e-4,0.04712535788496738,1a11.L,71 kDa protein L homeolog,big3,NCBI_Gene:780751|UniprotKB:Q91591,2.989962432779963,2.8884614426720745,3.0822131562731006,5.6854563929293915,3.927102692072059,5.992785899809266
501.57737500020374,2742.5803369131286,5408.053430933283,392.39577467328434,2221.702404219571,2773.073804825105,XB-GENE-6254442,2339.897187760763,-0.5484739127704106,0.14486970726543463,-3.785980679628766,1.531035704574862e-4,0.02057220197590634,mt4.L,metallothionein 4 L homeolog,mt1|mtiv,NCBI_Gene:394349|UniprotKB:Q05890,8.970331339046066,11.421318692025705,12.400893956778178,8.616169373069946,11.117450515510475,11.437270818852173
1160.890621324001,923.360059438936,953.0491313160718,727.8160504478717,756.7287607012317,622.3796494364838,XB-GENE-6254475,857.370712110766,-0.5251950894973012,0.14517557323582245,-3.6176546631861894,2.97284686775253e-4,0.03385705151858387,klf6.L,KLF transcription factor 6 L homeolog,bcd1|cba1|copeb|cpbp|gbf|klf6-a|klf6-b|pac1|st12|zf9,NCBI_Gene:379949|UniprotKB:Q7ZXK7,10.181017575834739,9.850751081205825,9.896408292995877,9.507432039124755,9.563634374394494,9.281653395670801
14.752275735300111,9.519175870504496,82.37177467756032,84.54428868838913,38.97723516174686,191.0393132440172,XB-GENE-6254690,70.20067722958636,1.8448708701210872,0.4182113610941215,4.41133608923141,1.0273470965956702e-5,0.00236663412979402,mfap2.L,microfibril associated protein 2 L homeolog,magp|magp-1|magp1|mfap2-a|mfap2-b,NCBI_Gene:379810|UniprotKB:Q8AVW2,3.882963412912964,3.25098822533585,6.364095680743852,6.401652457147984,5.284596865292401,7.577733297042947
0,0,2.309489009651224,329.9065178166489,75.10247750678053,541.8788067487532,XB-GENE-6254881,158.19954851363897,8.663181539671951,1.1585931879397962,7.477328219991326,7.584881372700986e-14,1.5376071518739436e-10,gpx3.S,glutathione peroxidase 3 S homeolog,gpx-p|gpx3-a|gpx3-b|gshpx-3|gshpx-p,NCBI_Gene:444571|UniprotKB:Q6GM37|UniprotKB:A0A8J0PX46,-9.965784284662087,-9.965784284662087,1.2081982270247298,8.365917843680055,6.2308078050987445,9.081829075602775
34.04371323530795,43.365134521187144,73.90364830883917,157.14210180124502,64.64517051216552,311.1898247182419,XB-GENE-6254948,114.04826551616443,1.6485377576755738,0.3546037489845653,4.6489574980419315,3.336169426211105e-6,8.89879297475678e-4,marcks.S,myristoylated alanine-rich protein kinase C substrate S homeolog,80k-l|pkcsl|prkcsl,NCBI_Gene:379767|UniprotKB:A0A1L8G2S7|UniprotKB:Q8AVY4,5.089358876050357,5.438496947918931,6.207593201900373,7.295935132509124,6.014493005576529,8.281655713695764
21.5610183823617,33.84595865068265,11.54744504825612,2687.038044835324,793.8046673185031,2334.524437944185,XB-GENE-6255359,980.386928696552,6.4223551945449415,0.8346727276663259,7.694459135500091,1.4209394817754776e-14,3.6006606468190604e-11,krt12.2.S,"keratin 12, gene 2 S homeolog",fgk|fin and gill keratin|krt16,NCBI_Gene:446743|UniprotKB:Q6DDD5,4.430420327427234,5.080954299833749,3.5296267065122424,11.391801569683071,9.632642052166782,11.188913593523184
2.2695808823538632,3.173058623501498,4.618978019302448,59.73237787766623,4.753321361188641,99.72492452360646,XB-GENE-6255483,29.045373547936524,3.5416098640008795,0.8159036179656303,4.340720871947487,1.420160347381282e-5,0.0029989052668868,aplnr.S,apelin receptor S homeolog,X-msr|Xangio1|Xmsr|agtrl1|angio1|apj|apjr|aplnr-a|aplnr-b|hg11|msr,NCBI_Gene:379537|UniprotKB:Q2TAD5,1.1830614291835004,1.6663287743778354,2.2078859876762267,5.900465402295026,2.249239423373696,6.6398966879748285
3.404371323530795,6.346117247002996,0.7698296698837414,35.83942672659974,7.605314177901827,67.28428642556581,XB-GENE-6255840,20.208224261747485,3.1790374281925526,0.921592919521916,3.449502877953647,5.616197443791127e-4,0.04907394593988522,twist1.L,twist family bHLH transcription factor 1 L homeolog,X-twi|Xtwi|Xtwist|twist|twist1-a|twist1-b,NCBI_Gene:100036981|UniprotKB:A1L2X6|UniprotKB:A0A974HFB1,1.7678121190621663,2.6661014930236306,-0.37551599163679217,5.163515909534115,2.927197530546181,6.072219153636413
118.01820588240088,93.07638628937728,187.06860978174916,350.1236303290898,192.0341829920211,409.71324412710607,XB-GENE-6256038,225.00570990029073,1.248921096913013,0.22665483216059215,5.51023371091472,3.5835756657293066e-8,2.1366542910489557e-5,znf703.L,zinc finger protein 703 L homeolog,znf703-a|znf703-b,NCBI_Gene:398562|UniprotKB:Q7ZWN6,6.882877845773881,6.5403587938096415,7.547431395717012,8.45172474483946,7.5852268427944995,8.678474240206592
22.69580882353863,63.461172470029965,171.6720163840743,152.547303502963,118.83303402971605,296.7717633413349,XB-GENE-6256139,137.66351642527613,1.3945509582268354,0.3500196636627193,3.984207468899895,6.770570289886676e-5,0.01143775007638189,sfrpx.S,secreted frizzled-related protein S homeolog,NA,NCBI_Gene:100125663|UniprotKB:Q0IHH5|UniprotKB:A0A8J1MBY1|UniprotKB:A0A8J0U9H4,4.504417563412603,5.987825004073769,7.423519483697375,7.253122325499412,6.8928042724959395,8.213214882826884
12.482694852946247,2.1153724156676654,13.856934057907344,161.73690009952702,57.039856334263696,267.935640587521,XB-GENE-6256308,85.86123305797216,4.130840093885448,0.4425253660976754,9.334696743629555,1.012807659987225e-20,1.0265818441630511e-16,krt18.1.S,"keratin 18, type I, gene 1 S homeolog",ENDO-B KERATIN|NC-11|cyk18|endo B|k18|krt18|krt18-a|krt18-b,NCBI_Gene:398482|UniprotKB:P08802,3.64197309295709,1.0815935192107489,3.792640291282458,7.3375139754431045,5.8339237355037,8.065748074349335
56.73952205884658,79.32646558753746,50.80875821232693,168.16961771712187,132.14233384104423,136.9715830806161,XB-GENE-6462217,104.02638008291552,1.240877977655361,0.31711550180601383,3.913015827319699,9.115055783661478e-5,0.01378958289898399,robo3.L,roundabout guidance receptor 3 L homeolog,hgpps|hgps|rbig1|rig1|roundabout-3,NCBI_Gene:100322880|UniprotKB:D2KAS7,5.82630751952579,6.30974855232411,5.66703369370697,7.393781853889285,7.045959837780763,7.0977433368873335
0,0,0,19.298152852784476,1.9013285444754568,26.433112524329424,XB-GENE-6466680,7.938765653598226,5.925294848203679,1.610646083511029,3.6788310659081582,2.3430539799253625e-4,0.02794022957708643,hoxd4.L,homeobox D4 L homeolog,NA,NCBI_Gene:100380950|UniprotKB:Q2TAR0|UniprotKB:A0A1L8EWI5,-9.965784284662087,-9.965784284662087,-9.965784284662087,4.270465615856864,0.92776643050582,4.7243289866434255
3.404371323530795,1.0576862078338327,0.7698296698837414,21.136072172097283,12.358635539090468,44.45568924546313,XB-GENE-6485591,13.863714026316542,3.9176638759813702,1.0352895144063912,3.7841239783324374,1.5425092247127882e-4,0.02057220197590634,sp5l.S,Sp5 transcription factor-like S homeolog,XSpr2|gli1-2|spr-2|spr2|xspr-2,NCBI_Gene:398277|UniprotKB:Q8UUU4,1.7678121190621663,0.08227504118488388,-0.37551599163679217,4.401703648744853,3.627564296568227,5.474328607647213
0,0,0,10.10855625622044,4.753321361188641,24.030102294844937,XB-GENE-6488182,6.481996652042335,5.913485950879667,1.6643681098888483,3.552991622312799,3.808765945087985e-4,0.03822341744496219,fam167b.L,"family with sequence similarity 167, member B L homeolog",NA,NCBI_Gene:108708245|UniprotKB:A0A1L8HFH9,-9.965784284662087,-9.965784284662087,-9.965784284662087,3.33764776858724,2.249239423373696,4.58683092058499
1.1347904411769316,0,0,32.16358808797413,5.703985633426369,49.261709704432114,XB-GENE-852823,14.710678977834924,5.939640750575002,1.3251944905904045,4.482089831152827,7.391561539142062e-6,0.00184361021385848,meox2.S,mesenchyme homeobox 2 S homeolog,gax|meox2-a|meox2-b|mox-2|mox2,NCBI_Gene:380365|UniprotKB:Q7ZXL2,0.18369667519142902,-9.965784284662087,-9.965784284662087,5.007401307985339,2.5122232534533735,5.622424080613584
0,0,0.7698296698837414,70.75989379354307,18.06262117251684,70.88880176979255,XB-GENE-864813,26.746857734289367,7.06499674556303,1.2463560543353005,5.668522025458362,1.4403455721633405e-8,9.124589199654762e-6,hoxa9.S,homeobox A9 S homeolog,XIHbox 6|XlHbox-6|XlHbox6|hoxa9-A|xhoxa9,NCBI_Gene:100037070|UniprotKB:A2BD86|UniprotKB:A0A974CIX2,-9.965784284662087,-9.965784284662087,-0.37551599163679217,6.144880365970685,4.175015230449811,6.14750619069631
17.021856617653974,27.499841403679653,15.396593397674827,113.03203813773764,71.29982041782962,128.5610472774204,XB-GENE-864849,62.13519954199935,2.383279876030963,0.44534750572931736,5.351506060706496,8.722521598334306e-8,4.653235732669291e-5,hoxa3.S,homeobox A3 S homeolog,hox1e|hoxa-3|hoxa3a,NCBI_Gene:379985|UniprotKB:Q8AVM6,4.089401251905988,4.781403854264515,3.944632974083034,6.820600705698439,6.1558467719201255,7.006320998180584
15.887066176477042,48.653565560356306,17.70608240732605,119.46475575533246,75.10247750678053,91.31438872041076,XB-GENE-864967,61.35472268778052,1.9351901656302104,0.4705569811319414,4.1125522375102,3.913088900384699e-5,0.0070826909096963,cdx2.L,caudal type homeobox 2 L homeolog,Xcaudal2|cad2|cdx-2|cdx3-like|xcad2,NCBI_Gene:735025|UniprotKB:Q2T9K7|UniprotKB:A0A974DR75,3.9898716319471292,5.604503283290239,4.146254613965487,6.900453326123126,6.2308078050987445,6.512786102520857
0,0,0,62.48925685663544,46.582549339648686,51.6647199339166,XB-GENE-865003,26.78942102170012,8.213562234843025,1.3127552391703894,6.256735444479109,3.9311943925948405e-10,3.320548863611775e-7,hoxa7.L,homeobox A7 L homeolog,Hox-A7|Xhox-36|XlHbox-3|XlHbox5|antp|hox36|xlhbox 3,NCBI_Gene:398549|UniprotKB:P09071|UniprotKB:B7ZRU4|UniprotKB:A0A974CLR8,-9.965784284662087,-9.965784284662087,-9.965784284662087,5.965559364976398,5.541748661864806,5.691135468569388
0,1.0576862078338327,0,44.110063663507376,3.8026570889509137,74.49331711401929,XB-GENE-865098,20.57728734571857,6.253697288725344,1.2679406046477846,4.932168956338874,8.132152721783904e-7,2.5758593746250515e-4,grem1.L,"gremlin 1, DAN family BMP antagonist L homeolog",Cktsf1b1|cysteine knot superfamily 1|gremlin,NCBI_Gene:399094|UniprotKB:O73754|UniprotKB:B7ZQZ5|UniprotKB:A0A974C8W7,-9.965784284662087,0.08227504118488388,-9.965784284662087,5.463068643881666,1.927387188793277,6.219058466983813
0,1.0576862078338327,0,36.75838638625614,11.40797126685274,52.86622504865885,XB-GENE-865122,17.015044818266926,6.381643821599321,1.3333618530129705,4.786130492018241,1.7002753159750143e-6,4.657835298033175e-4,foxc2.L,forkhead box C2 L homeolog,MFH-1|Mfh1|XFD-4|fd-4|fkh7|foxc2-a|foxc2-b,NCBI_Gene:735030|UniprotKB:Q9PVY9,-9.965784284662087,0.08227504118488388,-9.965784284662087,5.200040779226662,3.5120968063106384,5.724301697876231
0,0,0,17.46023353347167,4.753321361188641,38.44816367175189,XB-GENE-865180,10.110286427735367,6.412535802372047,1.5166831820532465,4.227999544170406,2.3577826961160246e-5,0.00450914819015698,hoxd3.L,homeobox D3 L homeolog,hox-d3,NCBI_Gene:100036911|UniprotKB:A1L2P5,-9.965784284662087,-9.965784284662087,-9.965784284662087,4.12608357537598,2.249239423373696,5.264880312587121
35.17850367648488,42.30744831335331,207.0841811987264,137.84394894846054,58.94118487873915,384.48163671751894,XB-GENE-865255,144.30615062221386,1.1002724061614606,0.31364818179448023,3.507982733604432,4.5151835393927343e-4,0.04400567341854303,mmp11.L,matrix metallopeptidase 11 L homeolog,gene 14|matrix metalloproteinase-11|st-3|st3|stromelysin 3|stromelysin-3,NCBI_Gene:379501|UniprotKB:Q11005|UniprotKB:A0A8J0V754,5.136663223844906,5.40287386988248,7.694080509262551,7.1069025934266605,5.8812286344008475,8.586774637149995
0,0,0.7698296698837414,9.189596596564035,5.703985633426369,56.47074039288559,XB-GENE-865280,12.022358715459957,5.631815859557393,1.308492768960827,4.304048133204468,1.677052028806671e-5,0.00346151265060771,zeb2.S,zinc finger E-box binding homeobox 2 S homeolog,XSip1|XZfhx1b|sip1|smad interaction protein 1|zfhx1b,NCBI_Gene:100049718|UniprotKB:Q5U4S2,-9.965784284662087,-9.965784284662087,-0.37551599163679217,3.2001585153737073,2.5122232534533735,5.819457189062843
0,0,0,51.4617409407586,8.555978450139554,79.29933757298828,XB-GENE-865309,23.21950949398107,7.630568687927415,2.211610359594097,3.450231933860119,5.601051210991475e-4,0.04907394593988522,twist1.S,twist family bHLH transcription factor 1 S homeolog,X-twi|Xtwi|Xtwist|twist|twist1-a|twist1-b,NCBI_Gene:378698|UniprotKB:P13903|UniprotKB:A0A974CIM1,-9.965784284662087,-9.965784284662087,-9.965784284662087,5.6854563929293915,3.09710145731079,6.309255102226951
0,0,2.309489009651224,22.055031831753688,13.309299811328197,28.83612275381392,XB-GENE-865372,11.084990567757837,5.015734203290046,1.290554801483644,3.886494550656719,1.0170220857499684e-4,0.01515961156053188,wnt5b.S,Wnt family member 5B S homeolog,MGC89512|wnt-5b|xwnt5b,NCBI_Gene:379842|UniprotKB:P33945,-9.965784284662087,-9.965784284662087,1.2081982270247298,4.463101349479046,3.734471162864813,4.849855320635264
1.1347904411769316,0,7.698296698837414,28.487749449348513,6.6546499056640975,39.64966878649414,XB-GENE-865383,13.937525880253515,3.5468735317794216,1.0162297413751953,3.4902280334559745,4.8260855330275034e-4,0.04614830468185545,tf.L,transferrin L homeolog,lactoferrin|lactotransferrin|ltf|serotransferin precursor|tf-a|tf-b|transferrin,NCBI_Gene:398723|UniprotKB:Q6PGT3,0.18369667519142902,-9.965784284662087,2.944726667178935,4.8323203889667905,2.7345795481656223,5.309273294910471
0,1.0576862078338327,0,50.5427812811022,20.914613989230023,60.07525573711233,XB-GENE-865431,22.098389535879733,6.8613523102121885,1.31579458620936,5.2146074943041745,1.842068588613191e-7,8.480341944719943e-5,hoxc8.S,homeobox C8 S homeolog,hoxc-8|xhoxc8,NA,-9.965784284662087,0.08227504118488388,-9.965784284662087,5.659461694101407,4.3865084445889195,5.908722994326909
135.04006250005486,239.0370829704462,120.8632581717474,289.47229279176713,333.6831595554426,216.2709206536044,XB-GENE-865434,222.39446277384377,0.8007589410683168,0.22809556443471765,3.5106291656868187,4.470475624808497e-4,0.04399295236219313,emx2.L,empty spiracles homeobox 2 L homeolog,emx-2|xemx2,NCBI_Gene:444481|UniprotKB:Q6GMD8,7.077254350069381,7.901096672983887,6.9172438654459265,8.177286439079907,8.382339391208863,7.756702557046617
26.100180147069427,28.55752761151349,35.4121648146521,114.86995745705045,39.927899433984585,234.29349737473808,XB-GENE-865637,79.86020447316803,1.8372938982578015,0.43068939500329945,4.265937168579984,1.9906480192728305e-5,0.00388023236987488,hey1.S,hes related family bHLH transcription factor with YRPW motif 1 S homeolog,XHRT1|bc8|chf2|herp2|hesr1|hrt-1|hrt1|oaf1,NCBI_Gene:399195|UniprotKB:Q9I8A3|UniprotKB:A0A974CKQ3,4.706043133630155,4.835849695321407,5.146213875593772,6.843870280805575,5.319361402194799,7.872179261332157
13139.73851838769,10757.726419877914,11749.910251435544,9508.475598464807,9279.433961312465,8718.121112569741,XB-GENE-865962,10525.567643674694,-0.37022691977569977,0.104138463239774,-3.555140994574401,3.777764512249039e-4,0.03822341744496219,krt19.L,keratin 19 L homeolog,cytokeratin 19|krt15|krt9,NCBI_Gene:432054|UniprotKB:Q6IRP5|UniprotKB:A0A8J0TRW3,13.681649055570789,13.393085718935094,13.520362239522928,13.214998502730955,13.179821244828444,13.089801695966408
15.887066176477042,12.692234494005993,8.468126368721155,90.97700630598396,30.421256711607302,67.28428642556581,XB-GENE-866060,37.62166274706021,2.2756913580052327,0.5432274783484357,4.189205164885942,2.799332270469699e-5,0.0052544503506446,sall1.L,spalt-like transcription factor 1 L homeolog,LOC108715370|sal-1|sal-like 1|sal1|sall1-a|sall1-b|sall1b|spalt-like 1|tbs|znf794,NCBI_Gene:379679|UniprotKB:Q6PCL1,3.9898716319471292,3.6659878389179523,3.0822131562731006,6.507445914612717,4.927055270496996,6.072219153636413
0,1.0576862078338327,2.309489009651224,113.95099779739404,19.013285444754565,233.09199225999583,XB-GENE-922310,61.570575119938255,6.623155361251774,0.8303506707557939,7.976335293645645,1.5074209589165893e-15,5.093072946526183e-12,vcan.L,versican L homeolog,Xversican|chondroitin sulfate proteoglycan 2|versican,NCBI_Gene:100037127|UniprotKB:A8WAA4|UniprotKB:A0A8J0T2V2|UniprotKB:A0A8J0TBH2,-9.965784284662087,0.08227504118488388,1.2081982270247298,6.8322824078147715,4.249011818516446,7.864761821509951
13.61748529412318,6.346117247002996,53.11824722197815,79.94949039010712,20.914613989230023,152.59114957226532,XB-GENE-945031,54.42285061911779,1.9136381719870803,0.4614076084974449,4.14739188679347,3.362841792237992e-5,0.00619741171020441,serpinf1.L,"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1 L homeolog",PEDF|Pigment epithelium-derived factor,NCBI_Gene:444412|UniprotKB:Q6GN71,3.7674943444796907,2.6661014930236306,5.731162796602051,6.321034977638697,4.3865084445889195,7.253536931341035
7132.157922797015,6892.941016453088,6626.693798359245,4625.123967050679,5627.9324916473515,4252.12660107281,XB-GENE-945322,5859.495966230032,-0.5190304752778168,0.11309154064966843,-4.5894721417374065,4.443682962915116e-6,0.00115490180800275,anxa2.L,annexin A2 L homeolog,Lipocortin II|annexin II|annexin a2|anx2|anx2l4|anxa2-a|anxa2-b|cal1h|lip2|lpc2|lpc2d|p36|pap-i,NCBI_Gene:397735|UniprotKB:P24801,12.800123134929633,12.750904164053596,12.69407376028089,12.175276631244255,12.458389564224895,12.053969175668636
152.06191911770884,144.9030104732351,197.0763954902378,282.1206155145159,196.78750435320975,412.11625435659056,XB-GENE-947588,230.84428321758296,0.8065118705417311,0.22530141301607565,3.579701785910171,3.439865398814142e-4,0.0365792713606665,nradd.S,neurotrophin receptor associated death domain S homeolog,nrdd,NCBI_Gene:432338|UniprotKB:Q68Y16,7.248524581317923,7.1789537143436855,7.62261850048232,8.140173395935436,7.6205021360768015,8.686911056823323
1.1347904411769316,2.1153724156676654,1.5396593397674827,64.32717617594825,81.75712741244463,42.05267901597863,XB-GENE-960094,32.1544674668306,5.243027471370777,0.8238071327110508,6.364387079432779,1.9607110569642914e-10,2.395971190983657e-7,itga4.S,integrin subunit alpha 4 S homeolog,inta4,NCBI_Gene:397839|UniprotKB:Q91687,0.18369667519142902,1.0815935192107489,0.6235478980894161,6.007378881050313,6.353290248064585,5.394160113344765
31.774132352954084,45.48050693685481,33.87250547488462,128.6543523518965,70.34915614559189,98.52341940886424,XB-GENE-963588,68.10901211184103,1.3938682705014505,0.3989418515727265,3.4939133736069063,4.7599544232413527e-4,0.04594942669902319,ism1.L,"isthmin 1, angiogenesis inhibitor L homeolog",isthmin,NCBI_Gene:398306|UniprotKB:Q8QFV1|UniprotKB:A0A8J0V803|UniprotKB:A0A8J0V4R4|UniprotKB:A0A974CUH7,4.989826229387552,5.507208150663491,5.082085389943182,7.007367667452062,6.136481720484509,6.622409437667926
48.79598897060806,49.71125176819014,96.22870873546766,186.54881091024993,88.41177731810873,308.7868144887574,XB-GENE-967335,129.74722536523032,1.4991296041579634,0.30547229218355204,4.907579648032913,9.22072140072562e-7,2.7488597681692617e-4,nid2.L,nidogen 2 L homeolog,nid-2|nidogen-2|osteonidogen,NCBI_Gene:495003|UniprotKB:Q5XHG8|UniprotKB:A0A8J0TF48,5.608720223593707,5.635529548021541,6.588410456954658,7.543417087592334,6.46618297628453,8.270472011281269
493.6338419119653,709.7074454565018,379.52602725268446,320.7169212200849,571.3492276148747,123.7550268184514,XB-GENE-971554,433.1147483790937,-0.8223672964841021,0.2246942184713298,-3.659939726437747,2.5227458140486054e-4,0.02939143858758237,agr2.L,"anterior gradient 2, protein disulphide isomerase family member L homeolog",gob-4|np77|pdia17|xagr2,NCBI_Gene:379407|UniprotKB:Q7ZZH4,8.947300416676176,9.471082664138065,8.568058817694814,8.325161161368332,9.158231553139036,6.95135497475988
